latitude;longitude;date;confidence;Fecha_inicio;Fecha_fin
8,14935;-76,48455;2024-09-23;nominal;2024-09-19;2024-10-03
8,14875;-76,48545;2024-09-23;nominal;2024-09-19;2024-10-03
8,14875;-76,48535;2024-09-23;nominal;2024-09-19;2024-10-03
8,14875;-76,48525;2024-09-23;nominal;2024-09-19;2024-10-03
8,14875;-76,48515;2024-09-23;nominal;2024-09-19;2024-10-03
8,14875;-76,48505;2024-09-23;nominal;2024-09-19;2024-10-03
8,14865;-76,48545;2024-09-23;nominal;2024-09-19;2024-10-03
8,14865;-76,48535;2024-09-23;nominal;2024-09-19;2024-10-03
8,14865;-76,48525;2024-09-23;nominal;2024-09-19;2024-10-03
8,14865;-76,48515;2024-09-23;nominal;2024-09-19;2024-10-03
8,14865;-76,48505;2024-09-23;nominal;2024-09-19;2024-10-03
8,14855;-76,48545;2024-09-23;nominal;2024-09-19;2024-10-03
8,14855;-76,48535;2024-09-23;nominal;2024-09-19;2024-10-03
8,14855;-76,48525;2024-09-23;nominal;2024-09-19;2024-10-03
8,14855;-76,48515;2024-09-23;nominal;2024-09-19;2024-10-03
8,14855;-76,48505;2024-09-23;nominal;2024-09-19;2024-10-03
8,14625;-76,45825;2024-09-23;nominal;2024-09-19;2024-10-03
8,14625;-76,45815;2024-09-23;nominal;2024-09-19;2024-10-03
8,14625;-76,45805;2024-09-23;nominal;2024-09-19;2024-10-03
8,14615;-76,45825;2024-09-23;nominal;2024-09-19;2024-10-03
8,14615;-76,45815;2024-09-23;nominal;2024-09-19;2024-10-03
8,14615;-76,45805;2024-09-23;nominal;2024-09-19;2024-10-03
8,14605;-76,45825;2024-09-23;nominal;2024-09-19;2024-10-03
8,14605;-76,45815;2024-09-23;nominal;2024-09-19;2024-10-03
8,14605;-76,45805;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,46075;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,46065;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,46055;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,46025;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,46015;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,46005;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,45995;2024-09-23;nominal;2024-09-19;2024-10-03
8,14445;-76,45985;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,46075;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,46065;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,46055;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,46025;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,46015;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,46005;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,45995;2024-09-23;nominal;2024-09-19;2024-10-03
8,14435;-76,45985;2024-09-23;nominal;2024-09-19;2024-10-03
8,14395;-76,45925;2024-09-23;nominal;2024-09-19;2024-10-03
8,14395;-76,45915;2024-09-23;nominal;2024-09-19;2024-10-03
8,14395;-76,45905;2024-09-23;nominal;2024-09-19;2024-10-03
8,14385;-76,45925;2024-09-23;nominal;2024-09-19;2024-10-03
8,14385;-76,45915;2024-09-23;nominal;2024-09-19;2024-10-03
8,14385;-76,45905;2024-09-23;nominal;2024-09-19;2024-10-03
8,14375;-76,45925;2024-09-23;nominal;2024-09-19;2024-10-03
8,14375;-76,45915;2024-09-23;nominal;2024-09-19;2024-10-03
8,14375;-76,45905;2024-09-23;nominal;2024-09-19;2024-10-03
8,14365;-76,45925;2024-09-23;nominal;2024-09-19;2024-10-03
8,14365;-76,45915;2024-09-23;nominal;2024-09-19;2024-10-03
8,14365;-76,45905;2024-09-23;nominal;2024-09-19;2024-10-03
8,14355;-76,45925;2024-09-23;nominal;2024-09-19;2024-10-03
8,14355;-76,45915;2024-09-23;nominal;2024-09-19;2024-10-03
8,14355;-76,45905;2024-09-23;nominal;2024-09-19;2024-10-03
8,14295;-76,46175;2024-09-23;nominal;2024-09-19;2024-10-03
8,14295;-76,46165;2024-09-23;nominal;2024-09-19;2024-10-03
8,14295;-76,46155;2024-09-23;nominal;2024-09-19;2024-10-03
8,14285;-76,46175;2024-09-23;nominal;2024-09-19;2024-10-03
8,14285;-76,46165;2024-09-23;nominal;2024-09-19;2024-10-03
8,14285;-76,46155;2024-09-23;nominal;2024-09-19;2024-10-03
8,14245;-76,41795;2024-09-23;nominal;2024-09-19;2024-10-03
8,14245;-76,41785;2024-09-23;nominal;2024-09-19;2024-10-03
8,14235;-76,41795;2024-09-23;nominal;2024-09-19;2024-10-03
8,14235;-76,41785;2024-09-23;nominal;2024-09-19;2024-10-03
8,14025;-76,41725;2024-09-23;nominal;2024-09-19;2024-10-03
8,14025;-76,41715;2024-09-23;nominal;2024-09-19;2024-10-03
8,14025;-76,41705;2024-09-23;nominal;2024-09-19;2024-10-03
8,14015;-76,41725;2024-09-23;nominal;2024-09-19;2024-10-03
8,14015;-76,41715;2024-09-23;nominal;2024-09-19;2024-10-03
8,14015;-76,41705;2024-09-23;nominal;2024-09-19;2024-10-03
8,14005;-76,41725;2024-09-23;nominal;2024-09-19;2024-10-03
8,14005;-76,41715;2024-09-23;nominal;2024-09-19;2024-10-03
8,14005;-76,41705;2024-09-23;nominal;2024-09-19;2024-10-03
8,13445;-76,46795;2024-09-23;nominal;2024-09-19;2024-10-03
8,13445;-76,46785;2024-09-23;nominal;2024-09-19;2024-10-03
8,13435;-76,46795;2024-09-23;nominal;2024-09-19;2024-10-03
8,13435;-76,46785;2024-09-23;nominal;2024-09-19;2024-10-03
8,13395;-76,47975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13395;-76,47965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13395;-76,47955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13395;-76,47945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13395;-76,47935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13385;-76,47975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13385;-76,47965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13385;-76,47955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13385;-76,47945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13385;-76,47935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13275;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13275;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13265;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13265;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13255;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13255;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13245;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13235;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46895;2024-09-23;nominal;2024-09-19;2024-10-03
8,13225;-76,46885;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46895;2024-09-23;nominal;2024-09-19;2024-10-03
8,13215;-76,46885;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46895;2024-09-23;nominal;2024-09-19;2024-10-03
8,13205;-76,46885;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46895;2024-09-23;nominal;2024-09-19;2024-10-03
8,13195;-76,46885;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46895;2024-09-23;nominal;2024-09-19;2024-10-03
8,13185;-76,46885;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13175;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13165;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13155;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13145;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46925;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46915;2024-09-23;nominal;2024-09-19;2024-10-03
8,13135;-76,46905;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,48075;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,48065;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,48055;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,44725;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,44715;2024-09-23;nominal;2024-09-19;2024-10-03
8,13125;-76,44705;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,48075;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,48065;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,48055;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,44725;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,44715;2024-09-23;nominal;2024-09-19;2024-10-03
8,13115;-76,44705;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,48075;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,48065;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,48055;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,46975;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,46965;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,46955;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,46945;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,46935;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,44725;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,44715;2024-09-23;nominal;2024-09-19;2024-10-03
8,13105;-76,44705;2024-09-23;nominal;2024-09-19;2024-10-03
8,12995;-76,48095;2024-09-23;nominal;2024-09-19;2024-10-03
8,12995;-76,48085;2024-09-23;nominal;2024-09-19;2024-10-03
8,12995;-76,48075;2024-09-23;nominal;2024-09-19;2024-10-03
8,12995;-76,48065;2024-09-23;nominal;2024-09-19;2024-10-03
8,12995;-76,48055;2024-09-23;nominal;2024-09-19;2024-10-03
8,12985;-76,48095;2024-09-23;nominal;2024-09-19;2024-10-03
8,12985;-76,48085;2024-09-23;nominal;2024-09-19;2024-10-03
8,12985;-76,48075;2024-09-23;nominal;2024-09-19;2024-10-03
8,12985;-76,48065;2024-09-23;nominal;2024-09-19;2024-10-03
8,12985;-76,48055;2024-09-23;nominal;2024-09-19;2024-10-03
8,12975;-76,48545;2024-09-23;nominal;2024-09-19;2024-10-03
8,12975;-76,48535;2024-09-23;nominal;2024-09-19;2024-10-03
8,12975;-76,48525;2024-09-23;nominal;2024-09-19;2024-10-03
8,12975;-76,48515;2024-09-23;nominal;2024-09-19;2024-10-03
8,12975;-76,48505;2024-09-23;nominal;2024-09-19;2024-10-03
8,12965;-76,48545;2024-09-23;nominal;2024-09-19;2024-10-03
8,12965;-76,48535;2024-09-23;nominal;2024-09-19;2024-10-03
8,12965;-76,48525;2024-09-23;nominal;2024-09-19;2024-10-03
8,12965;-76,48515;2024-09-23;nominal;2024-09-19;2024-10-03
8,12965;-76,48505;2024-09-23;nominal;2024-09-19;2024-10-03
8,12955;-76,48545;2024-09-23;nominal;2024-09-19;2024-10-03
8,12955;-76,48535;2024-09-23;nominal;2024-09-19;2024-10-03
8,12955;-76,48525;2024-09-23;nominal;2024-09-19;2024-10-03
8,12955;-76,48515;2024-09-23;nominal;2024-09-19;2024-10-03
8,12955;-76,48505;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48245;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48235;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48225;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48215;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48205;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48125;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48115;2024-09-23;nominal;2024-09-19;2024-10-03
8,12425;-76,48105;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48245;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48235;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48225;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48215;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48205;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48125;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48115;2024-09-23;nominal;2024-09-19;2024-10-03
8,12415;-76,48105;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48245;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48235;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48225;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48215;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48205;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48125;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48115;2024-09-23;nominal;2024-09-19;2024-10-03
8,12405;-76,48105;2024-09-23;nominal;2024-09-19;2024-10-03
8,12375;-76,42925;2024-09-23;nominal;2024-09-19;2024-10-03
8,12375;-76,42915;2024-09-23;nominal;2024-09-19;2024-10-03
8,12375;-76,42905;2024-09-23;nominal;2024-09-19;2024-10-03
8,12365;-76,42925;2024-09-23;nominal;2024-09-19;2024-10-03
8,12365;-76,42915;2024-09-23;nominal;2024-09-19;2024-10-03
8,12365;-76,42905;2024-09-23;nominal;2024-09-19;2024-10-03
8,12355;-76,42925;2024-09-23;nominal;2024-09-19;2024-10-03
8,12355;-76,42915;2024-09-23;nominal;2024-09-19;2024-10-03
8,12355;-76,42905;2024-09-23;nominal;2024-09-19;2024-10-03
8,12345;-76,42795;2024-09-23;nominal;2024-09-19;2024-10-03
8,12345;-76,42785;2024-09-23;nominal;2024-09-19;2024-10-03
8,12335;-76,42795;2024-09-23;nominal;2024-09-19;2024-10-03
8,12335;-76,42785;2024-09-23;nominal;2024-09-19;2024-10-03
8,12325;-76,42795;2024-09-23;nominal;2024-09-19;2024-10-03
8,12325;-76,42785;2024-09-23;nominal;2024-09-19;2024-10-03
8,12315;-76,42795;2024-09-23;nominal;2024-09-19;2024-10-03
8,12315;-76,42785;2024-09-23;nominal;2024-09-19;2024-10-03
8,12305;-76,42795;2024-09-23;nominal;2024-09-19;2024-10-03
8,12305;-76,42785;2024-09-23;nominal;2024-09-19;2024-10-03
8,12225;-76,46725;2024-09-23;nominal;2024-09-19;2024-10-03
8,12225;-76,46715;2024-09-23;nominal;2024-09-19;2024-10-03
8,12225;-76,46705;2024-09-23;nominal;2024-09-19;2024-10-03
8,12225;-76,46695;2024-09-23;nominal;2024-09-19;2024-10-03
8,12225;-76,46685;2024-09-23;nominal;2024-09-19;2024-10-03
8,12215;-76,46725;2024-09-23;nominal;2024-09-19;2024-10-03
8,12215;-76,46715;2024-09-23;nominal;2024-09-19;2024-10-03
8,12215;-76,46705;2024-09-23;nominal;2024-09-19;2024-10-03
